3.870000000000000107e-01,6.895900000000000318e+01,5.400000000000000000e+01,4.100000000000000000e+01
3.200000000000000067e-01,1.538919999999999959e+02,6.400000000000000000e+01,4.400000000000000000e+01
3.069999999999999951e-01,1.530939999999999941e+02,5.900000000000000000e+01,4.600000000000000000e+01
3.870000000000000107e-01,6.758700000000000330e+01,6.500000000000000000e+01,3.900000000000000000e+01
3.069999999999999951e-01,1.530939999999999941e+02,5.900000000000000000e+01,4.600000000000000000e+01
3.200000000000000067e-01,1.531990000000000123e+02,7.000000000000000000e+01,4.400000000000000000e+01
3.870000000000000107e-01,6.951900000000000546e+01,7.200000000000000000e+01,3.700000000000000000e+01
3.870000000000000107e-01,6.895900000000000318e+01,5.400000000000000000e+01,4.100000000000000000e+01
3.870000000000000107e-01,6.726500000000000057e+01,6.600000000000000000e+01,3.900000000000000000e+01
3.200000000000000067e-01,1.524780000000000086e+02,5.900000000000000000e+01,4.500000000000000000e+01
